timestamp,anomaly_score
1772742300,0.223384
1772742600,0.170725
1772742900,0.257657
1772743200,0.228681
1772743500,0.219384
1772743800,0.238548
1772744100,0.191724
1772744400,0.232478
1772744700,0.186952
1772745000,0.263176
1772745300,0.243496
1772745600,0.251916
1772745900,0.294785
1772746200,0.225885
1772746500,0.146522
1772746800,0.256665
1772747100,0.337880
1772747400,0.264915
1772747700,0.237107
1772748000,0.180366
1772748300,0.221147
1772748600,0.259201
1772748900,0.301009
1772749200,0.191302
1772749500,0.156610
1772749800,0.244898
1772750100,0.254011
1772750400,0.175399
1772750700,0.286422
1772751000,0.293093
1772751300,0.290004
1772751600,0.242153
1772751900,0.257223
1772752200,0.230608
1772752500,0.347508
1772752800,0.300873
1772753100,0.262114
1772753400,0.343513
1772753700,0.349743
1772754000,0.334699
1772754300,0.194346
1772754600,0.182122
1772754900,0.159508
1772755200,0.329561
1772755500,0.284489
1772755800,0.257315
1772756100,0.363169
1772756400,0.363723
1772756700,0.298858
1772757000,0.341453
1772757300,0.245738
1772757600,0.296563
1772757900,0.309283
1772758200,0.208865
1772758500,0.394287
1772758800,0.252831
1772759100,0.202639
1772759400,0.363890
1772759700,0.229287
1772760000,0.242562
1772760300,0.393889
1772760600,0.291541
1772760900,0.341322
1772761200,0.361981
1772761500,0.339040
1772761800,0.409337
1772762100,0.254431
1772762400,0.265987
1772762700,0.167185
1772763000,0.236081
1772763300,0.395878
1772763600,0.354962
1772763900,0.280621
1772764200,0.248892
1772764500,0.334125
1772764800,0.361222
1772765100,0.398655
1772765400,0.314277
1772765700,0.266674
1772766000,0.333084
1772766300,0.371245
1772766600,0.244313
1772766900,0.366770
1772767200,0.321694
1772767500,0.326727
1772767800,0.333393
1772768100,0.270176
1772768400,0.353991
1772768700,0.362221
1772769000,0.337312
1772769300,0.429869
1772769600,0.415438
1772769900,0.314576
1772770200,0.285651
1772770500,0.421420
1772770800,0.381043
1772771100,0.313230
1772771400,0.417876
1772771700,0.346918
1772772000,0.284604
1772772300,0.236519
1772772600,0.306523
1772772900,0.301109
1772773200,0.351253
1772773500,0.367793
1772773800,0.281667
1772774100,0.449285
1772774400,0.344961
1772774700,0.351021
1772775000,0.224542
1772775300,0.316049
1772775600,0.355442
1772775900,0.282755
1772776200,0.399007
1772776500,0.441162
1772776800,0.253284
1772777100,0.369364
1772777400,0.329626
1772777700,0.165029
1772778000,0.287868
1772778300,0.333291
1772778600,0.333941
1772778900,0.291294
1772779200,0.305435
1772779500,0.291683
1772779800,0.222373
1772780100,0.350535
1772780400,0.441200
1772780700,0.408102
1772781000,0.388055
1772781300,0.311254
1772781600,0.348282
1772781900,0.460897
1772782200,0.344330
1772782500,0.264587
1772782800,0.189635
1772783100,0.426893
1772783400,0.376860
1772783700,0.198358
1772784000,0.305342
1772784300,0.274317
1772784600,0.143914
1772784900,0.450291
1772785200,0.199128
1772785500,0.455554
1772785800,0.360607
1772786100,0.309914
1772786400,0.268395
1772786700,0.317160
1772787000,0.475593
1772787300,0.367013
1772787600,0.241029
1772787900,0.273509
1772788200,0.321521
1772788500,0.192716
1772788800,0.279091
1772789100,0.366896
1772789400,0.299034
1772789700,0.368239
1772790000,0.248740
1772790300,0.353353
1772790600,0.274613
1772790900,0.351096
1772791200,0.259963
1772791500,0.430834
1772791800,0.198820
1772792100,0.344685
1772792400,0.233610
1772792700,0.402390
1772793000,0.327196
1772793300,0.160326
1772793600,0.262694
1772793900,0.349177
1772794200,0.252020
1772794500,0.265794
1772794800,0.395705
1772795100,0.192496
1772795400,0.297917
1772795700,0.287211
1772796000,0.343888
1772796300,0.309247
1772796600,0.377564
1772796900,0.325340
1772797200,0.238053
1772797500,0.344152
1772797800,0.326607
1772798100,0.176489
1772798400,0.312978
1772798700,0.330741
1772799000,0.320476
1772799300,0.172878
1772799600,0.222864
1772799900,0.258509
1772800200,0.313162
1772800500,0.274654
1772800800,0.360909
1772801100,0.325626
1772801400,0.285304
1772801700,0.175675
1772802000,0.264606
1772802300,0.277084
1772802600,0.245959
1772802900,0.228558
1772803200,0.277917
1772803500,0.295614
1772803800,0.153774
1772804100,0.187021
1772804400,0.269355
1772804700,0.380851
1772805000,0.190524
1772805300,0.161972
1772805600,0.215202
1772805900,0.211508
1772806200,0.265563
1772806500,0.223761
1772806800,0.162094
1772807100,0.223220
1772807400,0.146371
1772807700,0.203576
1772808000,0.281736
1772808300,0.217305
1772808600,0.115583
1772808900,0.272612
1772809200,0.237737
1772809500,0.266784
1772809800,0.250318
1772810100,0.316922
1772810400,0.206719
1772810700,0.093879
1772811000,0.252638
1772811300,0.343671
1772811600,0.195753
1772811900,0.269562
1772812200,0.092391
1772812500,0.252721
1772812800,0.213448
1772813100,0.162063
1772813400,0.323872
1772813700,0.126851
1772814000,0.236762
1772814300,0.261508
1772814600,0.316542
1772814900,0.223114
1772815200,0.309142
1772815500,0.166067
1772815800,0.175864
1772816100,0.093344
1772816400,0.236176
1772816700,0.254991
1772817000,0.257514
1772817300,0.103926
1772817600,0.252539
1772817900,0.211340
1772818200,0.309515
1772818500,0.182367
1772818800,0.233915
1772819100,0.231824
1772819400,0.217198
1772819700,0.116163
1772820000,0.271417
1772820300,0.239668
1772820600,0.233767
1772820900,0.250155
1772821200,0.255522
1772821500,0.232492
1772821800,0.272609
1772822100,0.241121
1772822400,0.160265
1772822700,0.287486
1772823000,0.158396
1772823300,0.235289
1772823600,0.273021
1772823900,0.150407
1772824200,0.254339
1772824500,0.131791
1772824800,0.342276
1772825100,0.256458
1772825400,0.146543
1772825700,0.239514
1772826000,0.251673
1772826300,0.174140
1772826600,0.268253
1772826900,0.264212
1772827200,0.245429
1772827500,0.188326
1772827800,0.189888
1772828100,0.317688
1772828400,0.212030
1772828700,0.159823
1772829000,0.204203
1772829300,0.231395
1772829600,0.404153
1772829900,0.287218
1772830200,0.306643
1772830500,0.223397
1772830800,0.287219
1772831100,0.188723
1772831400,0.221251
1772831700,0.163963
1772832000,0.333415
1772832300,0.258676
1772832600,0.245249
1772832900,0.269384
1772833200,0.211666
1772833500,0.230716
1772833800,0.305741
1772834100,0.362363
1772834400,0.170180
1772834700,0.328750
1772835000,0.280797
1772835300,0.220282
1772835600,0.233871
1772835900,0.244983
1772836200,0.222788
1772836500,0.289027
1772836800,0.307876
1772837100,0.286413
1772837400,0.190507
1772837700,0.441029
1772838000,0.310725
1772838300,0.306373
1772838600,0.399303
1772838900,0.377371
1772839200,0.195612
1772839500,0.291095
1772839800,0.100356
1772840100,0.246644
1772840400,0.221852
1772840700,0.229245
1772841000,0.269201
1772841300,0.310950
1772841600,0.189604
1772841900,0.267807
1772842200,0.159517
1772842500,0.230187
1772842800,0.330008
1772843100,0.248776
1772843400,0.248574
1772843700,0.253867
1772844000,0.190475
1772844300,0.244652
1772844600,0.287654
1772844900,0.193596
1772845200,0.308800
1772845500,0.219438
1772845800,0.383172
1772846100,0.167246
1772846400,0.180972
1772846700,0.318660
1772847000,0.285462
1772847300,0.318392
1772847600,0.302804
1772847900,0.459536
1772848200,0.213781
1772848500,0.344886
1772848800,0.322496
1772849100,0.311236
1772849400,0.344926
1772849700,0.249728
1772850000,0.320510
1772850300,0.309877
1772850600,0.210789
1772850900,0.250512
1772851200,0.323017
1772851500,0.335684
1772851800,0.289675
1772852100,0.404599
1772852400,0.190111
1772852700,0.307803
1772853000,0.247200
1772853300,0.213391
1772853600,0.322483
1772853900,0.334497
1772854200,0.181232
1772854500,0.281610
1772854800,0.322606
1772855100,0.273975
1772855400,0.319424
1772855700,0.371779
1772856000,0.396045
1772856300,0.400047
1772856600,0.428722
1772856900,0.410431
1772857200,0.402236
1772857500,0.301599
1772857800,0.358502
1772858100,0.403302
1772858400,0.417285
1772858700,0.256228
1772859000,0.460204
1772859300,0.321937
1772859600,0.262259
1772859900,0.315369
1772860200,0.441293
1772860500,0.271991
1772860800,0.330041
1772861100,0.432747
1772861400,0.352877
1772861700,0.422866
1772862000,0.342572
1772862300,0.328832
1772862600,0.293596
1772862900,0.381094
1772863200,0.461538
1772863500,0.382276
1772863800,0.289741
1772864100,0.276986
1772864400,0.326288
1772864700,0.286916
1772865000,0.272606
1772865300,0.429901
1772865600,0.395170
1772865900,0.323079
1772866200,0.320420
1772866500,0.390294
1772866800,0.313358
1772867100,0.383672
1772867400,0.414351
1772867700,0.391983
1772868000,0.340902
1772868300,0.286120
1772868600,0.249889
1772868900,0.324873
1772869200,0.260829
1772869500,0.343678
1772869800,0.287841
1772870100,0.292625
1772870400,0.254727
1772870700,0.299268
1772871000,0.401497
1772871300,0.339741
1772871600,0.430470
1772871900,0.266826
1772872200,0.376213
1772872500,0.405167
1772872800,0.329895
1772873100,0.409120
1772873400,0.339442
1772873700,0.332525
1772874000,0.379495
1772874300,0.374889
1772874600,0.317434
1772874900,0.409883
1772875200,0.329707
1772875500,0.317375
1772875800,0.247797
1772876100,0.218567
1772876400,0.385016
1772876700,0.353368
1772877000,0.436319
1772877300,0.427892
1772877600,0.572977
1772877900,0.574053
1772878200,0.600774
1772878500,0.605318
1772878800,0.559158
1772879100,0.613937
1772879400,0.606995
1772879700,0.588399
1772880000,0.687041
1772880300,0.700242
1772880600,0.640739
1772880900,0.612545
1772881200,0.525481
1772881500,0.550297
1772881800,0.386866
1772882100,0.443496
1772882400,0.379762
1772882700,0.322214
1772883000,0.176496
1772883300,0.280559
1772883600,0.414940
1772883900,0.370378
1772884200,0.373744
1772884500,0.271810
1772884800,0.188023
1772885100,0.256888
1772885400,0.299409
1772885700,0.314537
1772886000,0.303530
1772886300,0.292046
1772886600,0.199084
1772886900,0.280192
1772887200,0.261235
1772887500,0.215353
1772887800,0.308094
1772888100,0.280528
1772888400,0.316939
1772888700,0.237354
1772889000,0.119973
1772889300,0.261336
1772889600,0.293954
1772889900,0.228875
1772890200,0.259197
1772890500,0.303022
1772890800,0.094255
1772891100,0.215448
1772891400,0.298750
1772891700,0.252053
1772892000,0.128138
1772892300,0.303451
1772892600,0.209215
1772892900,0.222765
1772893200,0.231786
1772893500,0.282842
1772893800,0.232292
1772894100,0.165978
1772894400,0.214284
1772894700,0.280745
1772895000,0.199595
1772895300,0.161118
1772895600,0.142803
1772895900,0.210019
1772896200,0.271352
1772896500,0.218489
1772896800,0.180198
1772897100,0.211884
1772897400,0.254659
1772897700,0.210870
1772898000,0.219379
1772898300,0.231987
1772898600,0.217293
1772898900,0.293877
1772899200,0.097077
1772899500,0.146807
1772899800,0.303159
1772900100,0.281975
1772900400,0.101695
1772900700,0.382118
1772901000,0.206089
1772901300,0.293607
1772901600,0.204922
1772901900,0.213367
1772902200,0.274904
1772902500,0.296691
1772902800,0.154223
1772903100,0.136264
1772903400,0.213317
1772903700,0.153088
1772904000,0.216319
1772904300,0.311042
1772904600,0.290592
1772904900,0.323662
1772905200,0.277241
1772905500,0.078509
1772905800,0.387839
1772906100,0.281747
1772906400,0.299172
1772906700,0.099070
1772907000,0.304191
1772907300,0.262906
1772907600,0.243600
1772907900,0.204720
1772908200,0.049295
1772908500,0.228860
1772908800,0.257406
1772909100,0.259843
1772909400,0.244899
1772909700,0.213897
1772910000,0.216860
1772910300,0.205740
1772910600,0.257026
1772910900,0.249666
1772911200,0.255617
1772911500,0.149670
1772911800,0.157426
1772912100,0.186789
1772912400,0.289464
1772912700,0.231363
1772913000,0.229512
1772913300,0.176329
1772913600,0.237337
1772913900,0.220955
1772914200,0.225942
1772914500,0.138488
1772914800,0.195753
1772915100,0.183145
1772915400,0.155844
1772915700,0.128914
1772916000,0.249687
1772916300,0.261021
1772916600,0.221115
1772916900,0.286621
1772917200,0.167789
1772917500,0.190828
1772917800,0.290885
1772918100,0.218748
1772918400,0.318443
1772918700,0.210603
1772919000,0.338314
1772919300,0.268528
1772919600,0.189666
1772919900,0.205668
1772920200,0.280698
1772920500,0.291884
1772920800,0.270808
1772921100,0.228039
1772921400,0.288749
1772921700,0.201543
1772922000,0.321678
1772922300,0.230940
1772922600,0.310868
1772922900,0.167257
1772923200,0.282100
1772923500,0.223047
1772923800,0.274347
1772924100,0.197059
1772924400,0.168073
1772924700,0.290504
1772925000,0.173867
1772925300,0.206185
1772925600,0.043754
1772925900,0.207911
1772926200,0.213190
1772926500,0.310053
1772926800,0.348473
1772927100,0.295281
1772927400,0.364319
1772927700,0.267809
